09:48 28/04/2023,,,,,,,,,למשח 'עמ :9 קרפ,,,,,,,
,,,,,45,,45,45,,,,הפלחה-EDC םוח טנמלא,68-18,,,
15,15,,,15,15,15,15,15,15,15,,הפלחה-יולת רסממ,68-20,,,
,,72,,,68,,68,68,,,"הפלחה5,4- ורוי הליסמ ץחל טנמלא",,68-22,,,
10,10,10,,10,10,5,10,10,10,10,,הפלחה-םימ רסוח טנמלא םימ תפסוה :ללוכ,68-24,,,
,13,,,13,13,13,13,13,13,13,,הפלחה-שודיג ץחל טנמלא,68-26,,,
13,13,,,13,13,13,13,13,13,13,,הפלחה-ריוא ץחל טנמלא ריוא יולימ :ללוכ,68-28,,,
11,11,11,11,11,11,11,11,11,11,11,,םיטנמלאל םיעקת תפלחה-טנמלא,68-30,,,
11,11,11,11,11,11,11,11,11,11,11,הפלחה-תבשחוממ קולדת 'עמל בשחמ תספוק בשחמ תספוק לויכ :ללוכ,,68-34,,,
11,11,11,11,11,11,11,11,11,11,11,,לויכ-קולדת 'עמל בשחמ תספוק לויכ תקידב :ללוכ,68-36,,,
11,11,11,11,11,11,11,11,11,11,11,הפלחה-תבשחוממ קולדית 'עמל הנטנא קולדת 'עמל בשחמ תאספוק לויכ :ללוכ,,68-38,,,
30,30,,,30,30,30,30,30,30,30,,הפלחה-קלד ףוצמ קלד ןועש תקידב :ללוכ,68-40,,,
45,,,,,45,,45,45,45,45,,"6 ורוי יבכרב ה""ופ - האירוא ףוצמ",68-42,,,
14,14,,,14,14,14,14,14,14,14,הפלחה-ה''ביתל תינורטקלא (חומ) דוקיפ תספוק,,68-50,,,
14,14,,,14,14,14,14,14,14,14,,הפלחה-ץוא דמל רוסנס רוטרנג,68-52,,,
7,7,,,7,7,7,7,7,7,7,הפלחה-רוחאל העיסנ רפוצ/דדוב רפוצ,,68-54,,,
,,,,,,14,,,14,,פלחה-ןעטמ את תלד ילמשח ןונגנמב דיאונולוס ןונגנמ יוסיכ חפ ה''ופ :ללוכ,,68-56,,,
,,,,,,54,,,54,,הפלחה-ןעטמ את תלדל ילמשח לבכ ןגמ יוסיכ חפ ה''ופ :ללוכ,,68-58,,,
,29,,,29,29,65,29,29,29,29,ז''פמלו םירבצמל םילבכ ה''ופ,הפלחה-םירבצמ דיל ישאר ז''פמ ךרוצה תדימב םירבצמ תלגע תפילש :ללוכ,68-60,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,168 .סמ דומע,,,,בכרמ תחת םיללכמו םיטנמלא 68 :קרפ תת,,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
44,44,,,44,44,44,44,44,44,44,חומב המצ ה''ופ -Z.F ה''בית ךרוצה תדימב המתרה ןוקית :ללוכ,68-64,,,,
,208,,,208,208,208,208,208,208,208,(ץוחב ףורש עונמ)הפלחה-עונמה לעמ םיטוח תמצ,68-70,,,,
,,144,,,225,,225,225,,,(3/4/5 ורוי ללוכ) הפלחה - EDC םיטוח תמצ,68-73,,,,
,,,,,375,,375,375,,,"הפלחה - חומל טיוו ל""הביתל םיטוח תמצ השדח םיטוח תמצ :ללוכ",68-74,,,,
11,,,,,11,,11,11,,,הפלחה -EDC/FMR רוסנס רוסנס תקידב :ללוכ,68-76,,,,
,,,,,,,,,,,ןווכ-םימלב תשווד רוסנס,68-78,,,,
28,28,,,28,28,28,28,28,28,28,הפלחה- Z.F ה''ביתב האיצי/הסינכ רוסנס,68-80,,,,
23,23,,,23,23,23,23,23,23,23,הפלחה-הדבמל רוסנס,68-84,,,,
15,15,,,15,15,15,15,15,15,15,הפלחה-םיזג תרוטרפמט רוסנס,68-86,,,,
17,33,,,33,33,33,33,33,,33,הפלחה-ריוא תירכל רטמויצנטופ רטמויצנטופ ןווכ :ללוכ,68-88,,,,
11,11,,,11,11,11,11,11,,11,ןווכ-ריוא תירכל רטמויצנטופ,68-90,,,,
38,26,,,26,38,26,38,38,,26,רטמויצנטופ תפלחה-שיחמ תשווד רטמויצנטופ הסכמ ה''ופ ללוכ ךומנ ןאמב שיחמ טומ ןווכ :ללוכ,68-92,,,,
58,58,,,58,58,58,58,58,58,58,עקתל םיטוח תמחלה- Z.Fה''ביתל עקת בשחמ רוביח :ללוכ,68-94,,,,
32,32,,,32,32,32,32,32,32,32,הפלחה-עונמ תרקב חומ,68-100,,,,
68,,,,,68,,68,68,,,הפלחה - 6 ורוי עונמ תרקב חומ,68-101,,,,
,,,,,15,15,15,15,15,,הפלחה-םיזיז לג/הבוכרא לג רוסנס,68-106,,,,
,,60,,,,,,,,,הפלחה-םירוט דמ רוסנס,68-108,,,,
,,,,,38,,38,38,,,הפלחה-VOITH ה''בית יבוביס רוסנס ךרוצה תדימב ןמש רוניצ ה''ופ םיסכמ ה''ופ :ללוכ,68-111,,,,
,15,,,15,,23,,,15,15,הפלחה-ןמש הבוג רוסנס,68-112,,,,
,,,,,,,,,,,הפלחה-הכרדמ הבוג רוסנס,68-114,,,,
,,,,,,15,,,,,הפלחה-הקוע ץחל רוסנס,68-116,,,,
23,23,,,,23,,23,23,,,הפלחה - םיכנ תפמרל רוסנס שדח רוסנסל םיטוח תמחלה רוסנס ןווכ :ללוכ,68-120,,,,
8,,,,,8,,8,8,,,ןווכ-םיכנ תפמר רוסנס,68-122,,,,
,,,,,,15,,,,,הפלחה-עונמ תפירשל רוסנס,68-124,,,,
50,50,,,29,50,40,50,50,29,40,הפלחה - ABS רוסנס,68-125,,,,
26,26,,,26,26,26,26,26,26,26,הפלחה-דפר יבוע רוסנס לגלג ה''ופ :ללוכ אל,68-126,,,,
22,,,,,22,,22,22,,,ןווכ - דפר יבוע רוסנס,68-128,,,,
15,15,,,15,15,,15,15,15,15,טוח תפלחה-דפר יבוע רוסנס,68-130,,,,
,23,,,23,23,23,23,23,,23,הפלחה-ריוא תוירכ הבוג ןשייח,68-132,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,169 .סמ דומע,,,,,בכרמ תחת םיללכמו םיטנמלא 68 :קרפ תת,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",,הלועפ רואת,רפסמ,,,
,,,,,,,,,,,,הפלחה-תימדק תלדל הניכר דגנ ןשייח,68-134,,,
26,34,34,,34,26,26,26,26,34,34,",הנוכמל בשחמ רוביח","תולקת תקידב-הקידב ירישכמ /בשחמ ןישאק תסקוב , SLG ,בשחמ :ןוגכ הקידב ירישכמב הקידב ךרד ןחבמ :ללוכ .הנוכמל תחא םעפ םשרי תולקת תקיחמו רותיא",68-136,,,
,9,,,9,9,9,9,9,9,9,,תועיבת ךרוצל תולקת תספדה,68-138,,,
,,,,,,,,,,,,למשח ןוראב הפלחה - ספדומ לגעמ,68-141,,,
,8,,,8,,8,,,8,8,,טנגמ תפלחה - ןעטמ את,68-144,,,
,6,,,6,,6,,,11,6,,"הקידב-ריואו םימ ,ןמש :עונמ תנגה תכרעמ",68-148,,,
,54,,,54,,54,,,,54,תבשחוממ תכרעמ תנקתה-קלד תספוק לויכו הנקתה קולדת תייפ לע הנטנא תנקתה גהנ ןחלושבו למשח ןוראמ טוויח תרבעה :ללוכ בשחמ,,68-151,,,
,,,,,,,,,,,,,,,,
170 :ףד,,,,,,,,,,ןמז ינקת,,,,,,
09:48 28/04/2023,,,,,,,,,למשח 'עמ :9 קרפ,,,,,,,
,,,,,,,,םיצופישו תונואתב למשח תודובע 69 :קרפ תת,,,,,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",,,הלועפ רואת,רפסמ,,
54,54,72,72,54,54,54,54,54,54,54,תועש -75ל לעמ תונואתב,הקידב-ןסחמהמ הנמזה וא ץופישל למשח יללכמ ןסחמהמ הנמזהל םיללכמ תמישר תנכה :ללוכ הנוכמל םעפ עצובת הלועפה העקשה,,69-2,,
58,58,77,77,58,58,58,58,58,58,58,,"ץופיש וא הפירש ,הנואת רחאל-תיללכ הקידב העקשה תועש -75ל לעמ הנואתב הזונגאיד תעיבק תוכרעמה לכ בצמ תקידב :ללוכ",,69-4,,
,137,183,183,137,,,137,137,,137,ךרוצה תדימב למשח יללכמ קוריפ,למשח יללכמו טווח קוריפ-הנותחת תיזח תושמשה תיתחתמהנוכמה תיזחב םיטוחה תומצ לכ קותינ :ללוכ בכרמ תחת ימדק ריצ דעו הנוכמה תיזחמ ילמשח טוויח קותינ,,69-6,,
462,578,770,770,578,462,578,462,462,578,578,םידנבב ותסיפתו תרנצה תנקתה,למשח יללכמ טווחו תבכרה-הנותחת תיזח הנוכמל ץוחמ תרנצב םיטוח תלחשה למשח יטוח ןוקיתו ןומיס :ללוכ למשח יללכמ תנקתה הדלשל םייטסלפ,,69-8,,
,130,173,173,130,,,130,130,,130,רוצע טלש טווח,םיללכמו טווח קוריפ-תימדק תינוציח הפיכ דצו תיזח ילטיגיד טוליש קוריפ הנטנא םנומיסו גג יסנפו ילמשח טוויח קוריפ :ללוכ גהנ םילוקמר ללוכ למשח יללכמ קוריפ גהנה לעמ םיחופמו םיסנפ,,69-10,,
203,203,270,270,203,203,203,203,203,203,203,םיטוח תפלחה-הנוילע הפיכל למשח ןורא ןוראב םיטוח תמולא קוריפ הנוילע הפיכ דעו גהנ דומע ךרד למשח ןוראמ םיטוח תמולא תפלחה :ללוכ םיטוח תמולא תלחשה תמייק המולא ןוקית וא השדח המולא תנכה םנומיסו הנוילע הפיכבו למשח הנוילע הפיכבו למשח ןוראב םיטוח רוביח גהנל לאמשמ הלעת ךותב,,,69-12,,
260,,,,,260,,260,260,,,תוידיל טווח,םיללכמו טווח 'חה-גהנ ןחלוש תחת למשח 'עמ למשח ןוראמ םיטוח תמולא קותינ הפלחה/ןוקית גהנ ןחלושל תחתמ םיטוח תפלחה :ללוכ רדרטרו בהבהמ,,69-14,,
44,,,,44,44,44,44,44,44,44,-2ב םיטוח רוביח,ילמשח תוניקת תקידב,למשח ןוראל גהנ ןחלושמ הרבעה-םיטוח םידנבב הדלשל לוורש קודיה לוורשב םיטוח תלחשה :ללוכ תווצק,69-16,,
188,,250,250,,188,248,188,188,,,רבגמו וידר ה''ופ,גהנ ןחלושב םירוביחו םיטוח ה''ופ,רודיס - גהנ ןחלוש גהנ ןחלושב למשח יללכמו םינועש תפלחה :ללוכ,69-18,,
101,101,135,135,101,101,101,101,101,101,101,,הנוכמהמ למשח חול קוריפ,קוריפ-למשח ןוראב םיחיטבמ חול םנומיסו למשח חולמ םיטוח תמולא קותינ :ללוכ,69-20,,
347,347,462,462,347,347,347,347,347,347,347,ה''ופ תודויד יתב ה''ופ םירפוצ ירסממ קלדל אספוק,ץופיש-למשח ןוראב םיחיטבמ חול םירסממ יתבו םירסממ ה''ופ םיחיטבמ תיבו םיחיטבמ יוקינו ה''ופ :ללוכ ןמסמ טאמוטוא בגמל בצוק טנמלא םייטנגמ םיכיתנ יתב ה''בית ירסממ חולה יוקינ,,69-22,,
145,145,193,193,145,145,145,145,145,145,145,,הבכרה-למשח ןוראב םיחיטבמ חול הנוכמל למשח חול תבכרה חולל םיטוח תמולא תבכרה :ללוכ,,69-24,,
,45,60,60,45,,45,,,45,45,,הפלחה-למשח ןוראב יקומ םגד םירסממ חול שדחל ןשי למשח חולמ םיחטבמו םירסממ תרבעה הנוכמהמ ספדומ לגעמ ה''ופ :ללוכ,,69-26,,
80,80,106,106,80,80,80,80,80,80,80,,דבלב הנואת רחאל תיזחב המאתה - םיימדק םיסנפ,,69-28,,
,,,,,300,,300,300,,,הנוכמב םידומעה לכל למשח תומטיר תבכרה,,טווח תפלחה-הזיחא ידומע םישדח םיטוח רוציי םידומעה לכמ םיטוח תאצוה :ללוכ,69-30,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,171 .סמ דומע,,,,,םיצופישו תונואתב למשח תודובע 69 :קרפ תת,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",,הלועפ רואת,רפסמ,,,
145,145,193,193,145,145,145,145,145,145,145,למשח יללכמו םיטוח תומולא קוריפ-ירוחא ריק הענתה 'עמל םיטוח תמצ קוריפ םימ 'עמל םיטוח תמצ קוריפ רורחס עונמל םיטוח תמצ קוריפ :ללוכ קוריפ םיילמשח םייטנמלאו טלפמוק םיירוחא םיסנפ קוריפ ןפוד יסנפל םיטוח תמצ קוריפ רוחאמ םוחו ןמש ץחל םיטנמלא קספמ+ עונמ תרואת קוריפ יוביע לכימו עונמ תנגה 'עמל םיטוח תמצ,,69-32,,,
108,108,144,144,108,108,108,108,108,108,108,,למשח יללכמו םיטוח תומולא ץופיש-ירוחא ריק ןיקתה םלועפיתל למשח יללכמ תקידב ךרוצה תדימב םיטוחה תומולא לכ ץופיש :ללוכ,69-34,,,
253,253,337,337,253,253,253,253,253,253,253,למשח יללכמו םיטוח תומולא תבכרה-ירוחא ריק שרדנכ םתנקתהו למשח יללכמ תבכרה למשח יללכמל םיטוחה תומצו תומולא לכ תבכרה :ללוכ עונמב םיטנמלאו םיסנפ תבכרה,,69-36,,,
134,134,,,134,134,134,134,134,134,134,,קוריפ-היזכרמל עונמ אתמ םיטוח תמולא,69-38,,,
,,,,,,,,,,,םיטוח קוריפ,םרז תסומו ישאר ז''פממ םיטוח תמצ קוריפ ןעטמ אתב היזכרממ םיטוח קוריפ :ללוכ,,,,
,,,,,,,,,,,קוריפ רדרטר + םיכוליה עונמ תמצ קוריפ םומיח ףחוד עונמל רבחמ קוריפ (ירוחא ריק) עונמ אתמ,,,,,
,,,,,,,,,,,"די םלב , ריג םוח טנמלא קוריפ",ש''מק 20 טנמלא עקת קוריפ ץוא דמ רוטרנגו םיניפ 4 טנמלאמ םיעקת,,,,
,,,,,,,,,,,,םיטוח ןומיס םימואת םותסשו,,,,
361,361,,,361,361,361,361,361,361,361,ץופיש-היזכרמל עונמ אתמ םיטוח תמולא םיפורש םיטוח תפלחה םיפורש םיטוח דודיבו קוריפ :ללוכ הנוכמל ץוחמ השענ המולאה ץופיש רוניצ תועצמאב תומחלהה דודיב םתמחלהו םיטוחה דודיב שרדנכ םיפורש םיטוח יעטק תפלחה דודיב תורוניצ תלחשה ץווכתמ,,69-40,,,
,407,543,543,407,407,407,407,407,407,407,,הבכרה-היזכרמל עונמ אתמ םיטוח תמולא,69-42,,,
,,,,,,,,,,,םיטוח תבכרה,םרז תסומו ישאר ז''פממ םיטוח תמצ תבכרה ןעטמ אתב היזכרמל םיטוח תבכרה :ללוכ,,,,
,,,,,,,,,,,רדרטר+ םיכוליה עונמל םיטוח תבכרה םומיח ףחוד עונמל רבחמ תבכרה (ירוחא ריק ) עונמ אתל,,,,,
,,,,,,,,,,,"םלב , ריג םוח טנמלא 'כרה ש''מק 20 טנמלא עקת 'כרה ץוא דמ רוטרנגו םיניפ 4 טנמלא םיעקת 'כרה",,,,,
,,,,,,,,,,,,םימואת םותסשו די,,,,
,,,,,,,,,,,,,,,,
172 :ףד,,,,,,,,,,ןמז ינקת,,,,,,
09:48 28/04/2023,,,,,,,,,ריוא גוזימ 'עמ :10 קרפ,,,,,,,
,,,,,,,,,הנוכמה ךותב םומיח 73 :קרפ תת,,,,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",,,,הלועפ רואת,רפסמ,
21,21,21,,21,21,21,21,21,21,21,,,,הפלחה-(רורחיס) םומיח תבאשמ םימ יולימ :ללוכ,73-2,
90,,112,,112,32,112,32,32,112,,תיזח ןנסמ ה''ופ,םיחופמ ה''ופ,םימטא תפלחהו יוקינ,הפלחה-םומיח תדיחי ןרקמ (םישנלפ) םינגואו םימ תרנצ ה''ופ :ללוכ,73-3,
155,155,155,,155,,,,,155,155,405 םגדב ןגמ תשר ה''ופ,הפלחה/ה''ופ- םומיח תדיחי 405 םגדב תיזחב הסכמ תחיתפ םיסיטרכ קיזחמ דומעו הקעמ ה''ופ :ללוכ הנוכמה ךותב קיטסלפ תשר ה''ופ םימ תרנצ ה''ופ בגמ עונמ,,,73-5,
22,49,49,,49,22,49,22,22,32,49,,,הפלחה םומיח עונמ/ םומיח חופמ ןגמ תשר ה''ופ תיזחב הסכמ תחיתפ :ללוכ,,73-7,
71,,,,,71,,71,71,,,,,גהנ ןפודב םומיח תדיחי לנפ ה''ופ-םומיח םילבכ רוביחו קותינ :ללוכ,,73-9,
19,,,,,19,,19,19,,,,,,םומיח תדיחי לנפ ץופיש-םומיח,73-11,
8,8,,,8,8,,8,8,,8,,,,תסוו ה''ופ-םומיח חופמ,73-17,
105,29,29,,29,105,29,105,105,29,29,םקוממ ךומנ ןאמב :הרעה םימ יולימו ןוקיר,,םיקלח תרבעה,הפלחה - םומיח זרב םימו ריוא תרנצ ה''ופ םיסכמ ה''ופ :ללוכ עונמל תחתמ,73-19,
3,,,,,3,,3,3,,,,,,הלעפה רותפכ תפלחה-םומיח זרב,73-21,
8,,,,,8,,8,8,,,,,הפלחה-םומיח זרב תלעפהל רצק לבכ ןונגנמו םינועש חול ה''ופ :ללוכ,,73-25,
47,47,,,47,47,47,47,47,47,47,"405 -ב ימדק סנפ ה,ופ","הפלחה-םומיח זרב תלעפהל לבכ םומיח זרב הלעפה רותפכ םיסכמ ה,ופ םינועש חול ה''ופ :ללוכ",,,73-27,
,26,,,26,,26,26,26,26,26,,,,ה''ופ-םומיח ןנסמ/סירת םיירושרש תורוניצ ה''ופ :ללוכ,73-33,
,,,,,,87,,,,,,,הפלחה-(םידעצ עונמ)גהנ םומיח זרב םידעצ עונמ ןווכ :ללוכ,,73-39,
44,44,44,44,44,44,44,44,44,44,44,,,הפלחה - הנוכמה ךותב םיעסונ םומיח תדיחי ןרקמה וא חופמה תפלחה :ללוכ,,73-41,
,,,,,,,,,,,,,,הפלחה - םיעסונ םומיח זרב,73-43,
45,45,,,45,45,45,45,45,45,45,,,ןוקית-ילמשח (רקרפ)םיעסונ םומיח זרב תוליזנ 'קב ט.ה יפל םימ יולימו ןוקיר :ללוכ,,73-45,
,8,,,8,8,8,8,8,8,8,,,ריוא ןנסמ תפלחה - ןפוד/תיזח םומיח תדיחי,,73-50,
,,,,,,,,,,,,,,,,
173 :ףד,,,,,,,,,,ןמז ינקת,,,,,,
09:48 28/04/2023,,,,,,,,,ריוא גוזימ 'עמ :10 קרפ,,,,,,,
,,,,,,,,,הנוכמה ךותב גוזימ 74 :קרפ תת,,,,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",,הלועפ רואת,רפסמ,,,
6,6,6,6,6,6,6,6,6,6,6,,דבלב לפנב יוקינ/הפלחה-רזוח ריוא ןנסמ םימוזי םילופיטב ללכנ טנמלאה,74-2,,,
,,,,,,,,,,,,יקרפמ/רזיריא ןאמ הפלחה-רזוח ריוא יננסמ,74-4,,,
6,6,6,,6,6,6,6,6,6,6,,ה''ופ -הטלפ/ריוא תייפ,74-6,,,
8,,15,,,,,8,8,8,,,הניעט עקש תפלחה - USB,74-8,,,
27,27,,,27,27,27,27,27,27,27,,הפלחה-גהנ חופמ,74-10,,,
,,,,,,,,,,ה''ופ,רזיריא ןאמב הפלחה-הסיחד וא הקיני רוניצ גוזימ תדיחיל סחדמהמ הסיחד וא הקיני זרב ה''ופ שדחל ןשי רוניצ תווצקמ םילפינ ה''ופ :ללוכ גוזימ תלעתב השיג חתפ,,74-14,,,
47,47,,,47,47,47,47,47,47,47,רוניצה תבכרה,רפוש דצ רוציק-הסיחד/הקיני רוניצ רוניצה הצקב לפינה תבכרה והצק ךותיח רפושהמ רוניצה ה''ופ :ללוכ,74-18,,,
35,35,,,35,35,35,35,35,35,35,,הכראה- הסיחד/הקיני רוניצ,74-19,,,
44,44,,,44,44,44,44,44,44,44,נמ אתב רוניצ עטק תפלחה-הסיחד/הקיני רוניצ זג יולימ :ללוכ אל השיג יחתפ ה''ופ רוניצה תווצקב םילפינ תבכרה רוניצה ה''ופ :ללוכ,,74-20,,,
14,14,,,14,14,14,14,14,14,14,,ה''ופ-ריוא גוזמ 'עמ דוקיפ לנפ,74-22,,,
,11,,,11,11,11,11,11,11,11,,רזוח ריוא הרורפמטל ןשייח,74-30,,,
,,,,,,,,,,,,,,,,
174 :ףד,,,,,,,,,,ןמז ינקת,,,,,,
09:48 28/04/2023,,,,,,,,,ריוא גוזימ 'עמ :10 קרפ,,,,,,,
,,,,,,,,גגב דייאמו הבעמ תדיחי 75 :קרפ תת,,,,,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",,,,הלועפ רואת,רפסמ,
